HomeTeam,AwayTeam,FTHG,FTAG,FTR,TotalHomeMatches,TotalAwayMatches,TotalHomeGoals,TotalAwayGoals,TotalHomeConceded,TotalAwayConceded,TotalHomePoints,TotalAwayPoints,AverageHomeGoalsScored,AverageAwayGoalsScored,AverageHomeGoalsConceded,AverageAwayGoalsConceded,AverageHomePoints,AverageAwayPoints,AverageHomeGoalsScoredLast6,AverageAwayGoalsScoredLast6,AverageHomeGoalsConcededLast6,AverageAwayGoalsConcededLast6,AverageHomePointsLast6,AverageAwayPointsLast6,HistoricalAvgHomePoints,HistoricalAvgAwayPoints,IsItEliteHome,IsItEliteAway
Bournemouth,Newcastle,1,4,A,31,31,29,29,50,42,27,39,0.9354838709677419,0.9354838709677419,1.6129032258064515,1.3548387096774193,0.8709677419354839,1.2580645161290323,0.6666666666666666,0.8333333333333334,2.0,1.0,0.16666666666666666,1.3333333333333333,44.25,51.95652173913044,0,0
Everton,Leicester,2,1,H,31,31,38,59,46,29,41,55,1.2258064516129032,1.903225806451613,1.4838709677419355,0.9354838709677419,1.3225806451612903,1.7741935483870968,1.1666666666666667,0.8333333333333334,1.5,0.5,1.3333333333333333,1.0,53.2,46.69230769230769,0,0
West Ham,Chelsea,3,2,H,31,31,35,55,54,41,27,54,1.1290322580645162,1.7741935483870968,1.7419354838709677,1.3225806451612903,0.8709677419354839,1.7419354838709677,0.8333333333333334,2.0,1.8333333333333333,1.1666666666666667,0.5,2.1666666666666665,47.54545454545455,72.96,0,1
Sheffield United,Tottenham,3,1,H,31,31,30,50,31,41,44,45,0.967741935483871,1.6129032258064515,1.0,1.3225806451612903,1.4193548387096775,1.4516129032258065,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.3333333333333333,38.0,59.64,0,1
Man City,Liverpool,4,0,H,31,31,77,70,33,21,63,86,2.4838709677419355,2.2580645161290325,1.064516129032258,0.6774193548387096,2.032258064516129,2.774193548387097,2.0,1.6666666666666667,0.6666666666666666,1.0,2.0,2.1666666666666665,63.35,69.2,1,1
Norwich,Brighton,0,1,A,32,32,25,34,60,44,21,33,0.78125,1.0625,1.875,1.375,0.65625,1.03125,0.16666666666666666,0.5,2.0,1.0,0.5,1.0,39.0,38.0,0,0
Leicester,Crystal Palace,3,0,H,32,32,60,28,31,37,55,42,1.875,0.875,0.96875,1.15625,1.71875,1.3125,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,46.69230769230769,42.22222222222222,0,0
Man United,Bournemouth,5,2,H,32,32,51,30,31,54,52,27,1.59375,0.9375,0.96875,1.6875,1.625,0.84375,2.1666666666666665,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.16666666666666666,79.68,44.25,1,0
Wolves,Arsenal,0,2,A,32,32,45,47,34,41,52,46,1.40625,1.46875,1.0625,1.28125,1.625,1.4375,1.6666666666666667,1.8333333333333333,0.3333333333333333,1.1666666666666667,2.6666666666666665,2.0,38.6,73.12,0,1
Chelsea,Watford,3,0,H,32,32,57,29,44,49,54,28,1.78125,0.90625,1.375,1.53125,1.6875,0.875,2.3333333333333335,0.8333333333333334,1.3333333333333333,1.5,2.1666666666666665,0.6666666666666666,72.96,38.0,1,0
Burnley,Sheffield United,1,1,D,32,32,36,33,45,32,45,47,1.125,1.03125,1.40625,1.0,1.40625,1.46875,1.0,0.8333333333333334,1.0,1.3333333333333333,1.8333333333333333,1.3333333333333333,39.4,38.0,0,0
Newcastle,West Ham,2,2,D,32,32,33,38,43,56,42,30,1.03125,1.1875,1.34375,1.75,1.3125,0.9375,1.5,1.3333333333333333,0.5,1.8333333333333333,1.8333333333333333,1.0,51.95652173913044,47.54545454545455,0,0
Liverpool,Aston Villa,2,0,H,32,32,70,36,25,60,86,27,2.1875,1.125,0.78125,1.875,2.6875,0.84375,1.5,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,69.2,49.63636363636363,1,0
Southampton,Man City,1,0,H,32,32,41,81,55,33,40,66,1.28125,2.53125,1.71875,1.03125,1.25,2.0625,1.5,2.3333333333333335,1.1666666666666667,0.6666666666666666,1.5,2.0,46.388888888888886,63.35,0,1
Tottenham,Everton,1,0,H,32,32,51,40,44,47,45,44,1.59375,1.25,1.375,1.46875,1.40625,1.375,1.3333333333333333,1.0,1.6666666666666667,1.5,0.8333333333333334,1.3333333333333333,59.64,53.2,1,0
Crystal Palace,Chelsea,2,3,A,33,33,28,60,40,44,42,57,0.8484848484848485,1.8181818181818181,1.2121212121212122,1.3333333333333333,1.2727272727272727,1.7272727272727273,0.6666666666666666,2.5,1.3333333333333333,1.1666666666666667,1.5,2.1666666666666665,42.22222222222222,72.96,0,1
Watford,Norwich,2,1,H,33,33,29,25,52,61,28,21,0.8787878787878788,0.7575757575757576,1.5757575757575757,1.8484848484848484,0.8484848484848485,0.6363636363636364,0.8333333333333334,0.16666666666666666,1.5,1.6666666666666667,0.6666666666666666,0.5,38.0,39.0,0,0
Arsenal,Leicester,1,1,D,33,33,49,63,41,31,49,58,1.4848484848484849,1.9090909090909092,1.2424242424242424,0.9393939393939394,1.4848484848484849,1.7575757575757576,1.6666666666666667,1.5,0.8333333333333334,0.6666666666666666,2.0,1.3333333333333333,73.12,46.69230769230769,1,0
Man City,Newcastle,5,0,H,33,33,81,35,34,45,66,43,2.4545454545454546,1.0606060606060606,1.0303030303030303,1.3636363636363635,2.0,1.303030303030303,2.1666666666666665,1.8333333333333333,0.8333333333333334,0.6666666666666666,1.5,2.0,63.35,51.95652173913044,1,0
Sheffield United,Wolves,1,0,H,33,33,34,45,33,36,48,52,1.0303030303030303,1.3636363636363635,1.0,1.0909090909090908,1.4545454545454546,1.5757575757575757,0.8333333333333334,1.1666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.1666666666666665,38.0,38.6,0,0
West Ham,Burnley,0,1,A,33,33,40,37,58,46,31,46,1.2121212121212122,1.121212121212121,1.7575757575757576,1.393939393939394,0.9393939393939394,1.393939393939394,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.1666666666666667,1.1666666666666667,1.5,47.54545454545455,39.4,0,0
Brighton,Liverpool,1,3,A,33,33,35,72,44,25,36,89,1.0606060606060606,2.1818181818181817,1.3333333333333333,0.7575757575757576,1.0909090909090908,2.696969696969697,0.5,1.3333333333333333,0.8333333333333334,1.3333333333333333,1.3333333333333333,1.6666666666666667,38.0,69.2,0,1
Bournemouth,Tottenham,0,0,D,33,33,32,52,59,44,27,48,0.9696969696969697,1.5757575757575757,1.7878787878787878,1.3333333333333333,0.8181818181818182,1.4545454545454546,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.16666666666666666,1.3333333333333333,44.25,59.64,0,1
Everton,Southampton,1,1,D,33,33,40,42,48,55,44,43,1.2121212121212122,1.2727272727272727,1.4545454545454546,1.6666666666666667,1.3333333333333333,1.303030303030303,0.6666666666666666,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.5,53.2,46.388888888888886,0,0
Aston Villa,Man United,0,3,A,33,33,36,56,62,33,27,55,1.0909090909090908,1.696969696969697,1.878787878787879,1.0,0.8181818181818182,1.6666666666666667,0.3333333333333333,2.5,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,49.63636363636363,79.68,0,1
Norwich,West Ham,0,4,A,34,34,26,40,63,59,21,31,0.7647058823529411,1.1764705882352942,1.8529411764705883,1.7352941176470589,0.6176470588235294,0.9117647058823529,0.16666666666666666,0.8333333333333334,2.0,1.6666666666666667,0.0,0.6666666666666666,39.0,47.54545454545455,0,0
Watford,Newcastle,2,1,H,34,34,31,35,53,50,31,43,0.9117647058823529,1.0294117647058822,1.5588235294117647,1.4705882352941178,0.9117647058823529,1.2647058823529411,0.6666666666666666,1.8333333333333333,1.6666666666666667,1.5,0.6666666666666666,1.8333333333333333,38.0,51.95652173913044,0,0
Liverpool,Burnley,1,1,D,34,34,75,38,26,46,92,49,2.2058823529411766,1.1176470588235294,0.7647058823529411,1.3529411764705883,2.7058823529411766,1.4411764705882353,1.8333333333333333,0.8333333333333334,1.0,1.1666666666666667,2.1666666666666665,1.8333333333333333,69.2,39.4,1,0
Sheffield United,Chelsea,3,0,H,34,34,35,63,33,46,51,60,1.0294117647058822,1.8529411764705883,0.9705882352941176,1.3529411764705883,1.5,1.7647058823529411,0.8333333333333334,2.6666666666666665,1.3333333333333333,1.1666666666666667,1.3333333333333333,2.5,38.0,72.96,0,1
Brighton,Man City,0,5,A,34,34,36,86,47,34,36,69,1.0588235294117647,2.5294117647058822,1.3823529411764706,1.0,1.0588235294117647,2.0294117647058822,0.6666666666666666,3.0,1.1666666666666667,0.5,1.3333333333333333,2.0,38.0,63.35,0,1
Wolves,Everton,3,0,H,34,34,45,41,37,49,52,45,1.3235294117647058,1.2058823529411764,1.088235294117647,1.4411764705882353,1.5294117647058822,1.3235294117647058,0.6666666666666666,0.6666666666666666,0.5,1.1666666666666667,1.6666666666666667,1.3333333333333333,38.6,53.2,0,0
Aston Villa,Crystal Palace,2,0,H,34,34,36,30,65,43,27,42,1.0588235294117647,0.8823529411764706,1.911764705882353,1.2647058823529411,0.7941176470588235,1.2352941176470589,0.3333333333333333,0.8333333333333334,1.5,1.8333333333333333,0.3333333333333333,1.0,49.63636363636363,42.22222222222222,0,0
Tottenham,Arsenal,2,1,H,34,34,52,50,44,42,49,50,1.5294117647058822,1.4705882352941178,1.2941176470588236,1.2352941176470589,1.4411764705882353,1.4705882352941178,1.0,1.6666666666666667,0.8333333333333334,1.0,1.5,1.6666666666666667,59.64,73.12,1,1
Bournemouth,Leicester,4,1,H,34,34,32,64,59,32,28,59,0.9411764705882353,1.8823529411764706,1.7352941176470589,0.9411764705882353,0.8235294117647058,1.7352941176470589,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.16666666666666666,1.5,44.25,46.69230769230769,0,0
Man United,Southampton,2,2,D,34,34,59,43,33,56,58,44,1.7352941176470589,1.2647058823529411,0.9705882352941176,1.6470588235294117,1.7058823529411764,1.2941176470588236,2.8333333333333335,1.3333333333333333,0.5,0.8333333333333334,2.6666666666666665,1.6666666666666667,79.68,46.388888888888886,1,0
Chelsea,Norwich,1,0,H,35,35,63,26,49,67,60,21,1.8,0.7428571428571429,1.4,1.9142857142857144,1.7142857142857142,0.6,2.0,0.16666666666666666,1.6666666666666667,2.5,2.0,0.0,72.96,39.0,1,0
Burnley,Wolves,1,1,D,35,35,39,48,47,37,50,55,1.1142857142857143,1.3714285714285714,1.3428571428571427,1.0571428571428572,1.4285714285714286,1.5714285714285714,0.8333333333333334,1.1666666666666667,1.1666666666666667,0.5,1.8333333333333333,2.0,39.4,38.6,0,0
Man City,Bournemouth,2,1,H,35,35,91,36,34,60,72,31,2.6,1.0285714285714285,0.9714285714285714,1.7142857142857142,2.057142857142857,0.8857142857142857,3.3333333333333335,1.1666666666666667,0.5,2.1666666666666665,2.0,0.6666666666666666,63.35,44.25,1,0
Newcastle,Tottenham,1,3,A,35,35,36,54,52,45,43,52,1.0285714285714285,1.542857142857143,1.4857142857142858,1.2857142857142858,1.2285714285714286,1.4857142857142858,1.8333333333333333,1.1666666666666667,1.8333333333333333,0.8333333333333334,1.3333333333333333,1.8333333333333333,51.95652173913044,59.64,0,1
Arsenal,Liverpool,2,1,H,35,35,51,76,44,27,50,93,1.457142857142857,2.1714285714285713,1.2571428571428571,0.7714285714285715,1.4285714285714286,2.657142857142857,1.8333333333333333,1.6666666666666667,0.8333333333333334,1.0,1.6666666666666667,1.8333333333333333,73.12,69.2,1,1
Everton,Aston Villa,1,1,D,35,35,41,38,52,65,45,30,1.1714285714285715,1.0857142857142856,1.4857142857142858,1.8571428571428572,1.2857142857142858,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.5,1.3333333333333333,0.6666666666666666,53.2,49.63636363636363,0,0
Leicester,Sheffield United,2,0,H,35,35,65,38,36,33,59,54,1.8571428571428572,1.0857142857142856,1.0285714285714285,0.9428571428571428,1.6857142857142857,1.542857142857143,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,46.69230769230769,38.0,0,0
Crystal Palace,Man United,0,2,A,35,35,30,61,45,35,42,59,0.8571428571428571,1.7428571428571429,1.2857142857142858,1.0,1.2,1.6857142857142857,0.6666666666666666,2.8333333333333335,2.1666666666666665,0.8333333333333334,0.5,2.3333333333333335,42.22222222222222,79.68,0,1
Southampton,Brighton,1,1,D,35,35,45,36,58,52,45,36,1.2857142857142858,1.0285714285714285,1.6571428571428573,1.4857142857142858,1.2857142857142858,1.0285714285714285,1.6666666666666667,0.6666666666666666,1.0,2.0,1.8333333333333333,1.1666666666666667,46.388888888888886,38.0,0,0
West Ham,Watford,3,1,H,35,35,44,33,59,54,34,34,1.2571428571428571,0.9428571428571428,1.6857142857142857,1.542857142857143,0.9714285714285714,0.9714285714285714,1.5,1.0,1.5,1.6666666666666667,1.1666666666666667,1.1666666666666667,47.54545454545455,38.0,0,0
Norwich,Burnley,0,2,A,36,36,26,40,68,48,21,51,0.7222222222222222,1.1111111111111112,1.8888888888888888,1.3333333333333333,0.5833333333333334,1.4166666666666667,0.16666666666666666,1.0,2.1666666666666665,0.5,0.0,2.0,39.0,39.4,0,0
Bournemouth,Southampton,0,2,A,36,36,37,46,62,59,31,46,1.0277777777777777,1.2777777777777777,1.7222222222222223,1.6388888888888888,0.8611111111111112,1.2777777777777777,1.3333333333333333,1.3333333333333333,2.1666666666666665,1.1666666666666667,0.6666666666666666,1.5,44.25,46.388888888888886,0,0
Tottenham,Leicester,3,0,H,36,36,57,67,46,36,55,62,1.5833333333333333,1.8611111111111112,1.2777777777777777,1.0,1.5277777777777777,1.7222222222222223,1.5,1.3333333333333333,0.8333333333333334,1.1666666666666667,2.1666666666666665,1.3333333333333333,59.64,46.69230769230769,1,0
Brighton,Newcastle,0,0,D,36,36,37,37,53,55,37,43,1.0277777777777777,1.0277777777777777,1.4722222222222223,1.5277777777777777,1.0277777777777777,1.1944444444444444,0.5,1.5,2.0,2.3333333333333335,0.8333333333333334,0.8333333333333334,38.0,51.95652173913044,0,0
Sheffield United,Everton,0,1,A,36,36,38,42,35,53,54,46,1.0555555555555556,1.1666666666666667,0.9722222222222222,1.4722222222222223,1.5,1.2777777777777777,1.3333333333333333,0.8333333333333334,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.3333333333333333,38.0,53.2,0,0
Wolves,Crystal Palace,2,0,H,36,36,49,30,38,47,56,42,1.3611111111111112,0.8333333333333334,1.0555555555555556,1.3055555555555556,1.5555555555555556,1.1666666666666667,1.0,0.3333333333333333,0.6666666666666666,2.5,1.6666666666666667,0.0,38.6,42.22222222222222,0,0
Watford,Man City,0,4,A,36,36,34,93,57,35,34,75,0.9444444444444444,2.5833333333333335,1.5833333333333333,0.9722222222222222,0.9444444444444444,2.0833333333333335,1.0,2.8333333333333335,2.0,0.6666666666666666,1.0,2.0,38.0,63.35,0,1
Aston Villa,Arsenal,1,0,H,36,36,39,53,66,45,31,53,1.0833333333333333,1.4722222222222223,1.8333333333333333,1.25,0.8611111111111112,1.4722222222222223,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.8333333333333334,2.1666666666666665,49.63636363636363,73.12,0,1
Man United,West Ham,1,1,D,36,36,63,47,35,60,62,37,1.75,1.3055555555555556,0.9722222222222222,1.6666666666666667,1.7222222222222223,1.0277777777777777,3.0,2.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.6666666666666667,79.68,47.54545454545455,1,0
Liverpool,Chelsea,5,3,H,36,36,77,64,29,49,93,63,2.138888888888889,1.7777777777777777,0.8055555555555556,1.3611111111111112,2.5833333333333335,1.75,1.8333333333333333,1.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,2.0,69.2,72.96,1,1
Arsenal,Watford,3,2,H,37,37,53,34,46,61,53,34,1.4324324324324325,0.918918918918919,1.2432432432432432,1.6486486486486487,1.4324324324324325,0.918918918918919,1.6666666666666667,1.0,0.8333333333333334,2.5,1.6666666666666667,1.0,73.12,38.0,1,0
Burnley,Brighton,1,2,A,37,37,42,37,48,53,54,38,1.135135135135135,1.0,1.2972972972972974,1.4324324324324325,1.4594594594594594,1.027027027027027,1.1666666666666667,0.5,0.5,2.0,2.0,0.8333333333333334,39.4,38.0,0,0
Chelsea,Wolves,2,0,H,37,37,67,51,54,38,63,59,1.8108108108108107,1.3783783783783783,1.4594594594594594,1.027027027027027,1.7027027027027026,1.5945945945945945,2.0,1.1666666666666667,2.1666666666666665,0.6666666666666666,1.5,1.6666666666666667,72.96,38.6,1,0
Crystal Palace,Tottenham,1,1,D,37,37,30,60,49,46,42,58,0.8108108108108109,1.6216216216216217,1.3243243243243243,1.2432432432432432,1.135135135135135,1.5675675675675675,0.3333333333333333,1.6666666666666667,2.1666666666666665,0.8333333333333334,0.0,2.1666666666666665,42.22222222222222,59.64,0,1
Everton,Bournemouth,1,3,A,37,37,43,37,53,64,49,31,1.162162162162162,1.0,1.4324324324324325,1.7297297297297298,1.3243243243243243,0.8378378378378378,0.8333333333333334,1.3333333333333333,1.1666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,53.2,44.25,0,0
Leicester,Man United,0,2,A,37,37,67,64,39,36,62,63,1.8108108108108107,1.7297297297297298,1.054054054054054,0.972972972972973,1.6756756756756757,1.7027027027027026,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.8333333333333334,1.1666666666666667,2.3333333333333335,46.69230769230769,79.68,0,1
Man City,Norwich,5,0,H,37,37,97,26,35,70,78,21,2.6216216216216215,0.7027027027027027,0.9459459459459459,1.8918918918918919,2.108108108108108,0.5675675675675675,3.3333333333333335,0.16666666666666666,0.3333333333333333,2.3333333333333335,2.5,0.0,63.35,39.0,1,0
Newcastle,Liverpool,1,3,A,37,37,37,82,55,32,44,96,1.0,2.2162162162162162,1.4864864864864864,0.8648648648648649,1.1891891891891893,2.5945945945945947,1.3333333333333333,2.0,2.1666666666666665,1.8333333333333333,0.8333333333333334,1.6666666666666667,51.95652173913044,69.2,0,1
Southampton,Sheffield United,3,1,H,37,37,48,38,59,36,49,54,1.2972972972972974,1.027027027027027,1.5945945945945945,0.972972972972973,1.3243243243243243,1.4594594594594594,1.6666666666666667,1.3333333333333333,0.8333333333333334,0.8333333333333334,2.0,1.6666666666666667,46.388888888888886,38.0,0,0
West Ham,Aston Villa,1,1,D,37,37,48,40,61,66,38,34,1.2972972972972974,1.0810810810810811,1.6486486486486487,1.7837837837837838,1.027027027027027,0.918918918918919,2.1666666666666665,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.8333333333333333,1.1666666666666667,47.54545454545455,49.63636363636363,0,0
Leeds,Newcastle,5,2,H,12,11,17,14,22,16,14,17,1.4166666666666667,1.2727272727272727,1.8333333333333333,1.4545454545454546,1.1666666666666667,1.5454545454545454,0.8333333333333334,1.1666666666666667,2.1666666666666665,1.1666666666666667,0.6666666666666666,1.6666666666666667,57.1,51.625,0,0
Leicester,Everton,0,2,A,12,12,24,21,15,18,24,20,2.0,1.75,1.25,1.5,2.0,1.6666666666666667,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.5,2.0,1.1666666666666667,47.785714285714285,53.03846153846154,0,0
Fulham,Brighton,0,0,D,12,12,12,15,22,21,8,10,1.0,1.25,1.8333333333333333,1.75,0.6666666666666666,0.8333333333333334,1.1666666666666667,0.8333333333333334,1.3333333333333333,1.5,1.1666666666666667,0.8333333333333334,43.714285714285715,39.0,0,0
Liverpool,Tottenham,2,1,H,12,12,27,24,18,10,25,25,2.25,2.0,1.5,0.8333333333333334,2.0833333333333335,2.0833333333333335,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,2.3333333333333335,70.34615384615384,59.61538461538461,1,1
West Ham,Crystal Palace,1,1,D,12,12,20,18,15,17,20,17,1.6666666666666667,1.5,1.25,1.4166666666666667,1.6666666666666667,1.4166666666666667,1.3333333333333333,1.6666666666666667,1.1666666666666667,1.3333333333333333,2.0,1.1666666666666667,47.17391304347826,42.3,0,0
Aston Villa,Burnley,0,0,D,10,11,21,6,13,18,18,9,2.1,0.5454545454545454,1.3,1.6363636363636365,1.8,0.8181818181818182,1.5,0.5,1.8333333333333333,1.5,1.0,1.3333333333333333,49.0,41.833333333333336,0,0
Sheffield United,Man United,2,3,A,12,11,5,19,21,17,1,20,0.4166666666666667,1.7272727272727273,1.75,1.5454545454545454,0.08333333333333333,1.8181818181818181,0.3333333333333333,1.6666666666666667,2.0,0.8333333333333334,0.0,2.1666666666666665,46.0,79.15384615384616,0,1
Crystal Palace,Liverpool,0,7,A,13,13,19,29,18,19,18,28,1.4615384615384615,2.230769230769231,1.3846153846153846,1.4615384615384615,1.3846153846153846,2.1538461538461537,1.8333333333333333,2.0,1.1666666666666667,0.6666666666666666,1.3333333333333333,2.0,42.3,70.34615384615384,0,1
Southampton,Man City,0,1,A,13,12,25,18,18,12,24,20,1.9230769230769231,1.5,1.3846153846153846,1.0,1.8461538461538463,1.6666666666666667,1.8333333333333333,1.5,1.0,0.6666666666666666,1.8333333333333333,1.5,46.68421052631579,64.19047619047619,0,1
Everton,Arsenal,2,1,H,13,13,23,11,18,16,23,14,1.7692307692307692,0.8461538461538461,1.3846153846153846,1.2307692307692308,1.7692307692307692,1.0769230769230769,1.3333333333333333,0.3333333333333333,1.1666666666666667,1.5,1.6666666666666667,0.3333333333333333,53.03846153846154,72.46153846153847,0,1
Newcastle,Fulham,1,1,D,12,13,16,12,21,22,17,9,1.3333333333333333,0.9230769230769231,1.75,1.6923076923076923,1.4166666666666667,0.6923076923076923,1.3333333333333333,0.8333333333333334,1.8333333333333333,1.3333333333333333,1.5,0.8333333333333334,51.625,43.714285714285715,0,0
Brighton,Sheffield United,1,1,D,13,13,15,7,21,24,11,1,1.1538461538461537,0.5384615384615384,1.6153846153846154,1.8461538461538463,0.8461538461538461,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.1666666666666667,2.3333333333333335,1.0,0.0,39.0,46.0,0,0
Tottenham,Leicester,0,2,A,13,13,25,24,12,17,25,24,1.9230769230769231,1.8461538461538463,0.9230769230769231,1.3076923076923077,1.9230769230769231,1.8461538461538463,1.1666666666666667,1.1666666666666667,0.5,1.3333333333333333,1.8333333333333333,1.5,59.61538461538461,47.785714285714285,1,0
Man United,Leeds,6,2,H,12,13,22,22,19,24,23,17,1.8333333333333333,1.6923076923076923,1.5833333333333333,1.8461538461538463,1.9166666666666667,1.3076923076923077,2.1666666666666665,1.5,1.0,1.8333333333333333,2.6666666666666665,1.1666666666666667,79.15384615384616,57.1,1,0
